2D_X,2D_Y,3D_X,3D_Y,3D_Z
350,449,18.743222241102895,-124.44736264168523,-32.17062345126075
370,395,11.367294322916564,-131.36771675501473,-12.595613864999637
372,436,10.30865014394898,-149.0570744217302,-26.58708972133229
381,445,7.186272075610213,-150.76888859983904,-29.614630342317163
372,440,10.296177698022095,-149.69627548702692,-27.940017558355336
355,455,16.5634403283066,-136.30884427053917,-33.7572455808892
384,446,6.143536111775685,-151.94173107744894,-29.907584315476488
385,451,5.940209986343649,-138.63702711479908,-32.23616639270934
358,353,16.133742354800233,-114.77770270538042,2.7516358066556688
366,357,13.150104584738967,-116.34898695494371,1.2483195078068334
371,358,11.266683123615133,-118.69400039424204,0.8378075685468236
289,358,41.35116264166657,-117.30311567628053,0.8634933697923977
280,349,44.81532955999248,-115.32647571675443,4.211263663084464
411,385,-3.160749619460698,-144.18961823979663,-9.023748146076576
506,355,-38.15582606096971,-117.74214806846157,1.954091110790026
413,448,-3.7847029455626697,-152.09916072885602,-30.585422289534844
562,306,-61.0236572232025,-96.8494416057249,21.042545778539907
462,365,-22.080294901267198,-116.8437725258259,-1.6960522978225994
477,367,-27.56282129342467,-117.22379363664334,-2.434409206380505
492,368,-33.10740144303551,-116.51200895332533,-2.7928211533177283
513,361,-41.15561062513732,-112.2036772619208,-0.15261843497799177
450,361,-17.707661340196463,-115.99137084207132,-0.21464801038877468
482,327,-29.211095011981527,-120.45612734850909,12.099925074822885
467,328,-23.75894525411501,-120.1775307889908,11.746550567162943
497,330,-34.70875267942399,-119.97533687015903,11.025153870023166
507,336,-38.50951006467922,-117.91047111774878,8.906869935082856
526,373,-46.30558805477152,-108.3458167087166,-4.562838634154062
462,599,-21.330214384575097,-134.2041868961963,-84.94653873196508
512,352,-40.48625223528896,-116.03792148398134,3.0913947461680795
573,373,-66.4911350061692,-86.24278908147244,-4.38570309023958
543,364,-53.4616104868031,-100.13026845380682,-1.0904223408790248
478,432,-27.715432315831887,-121.1605029644885,-26.132862420010202
419,496,-5.989702972637416,-140.6764106517171,-47.9030323249364
415,516,-4.580288544302047,-141.48030728246266,-54.83441964726349
440,503,-13.455643703100426,-136.70755819834483,-50.68254939592551
454,512,-18.524681006858604,-133.3386396450266,-54.15905127180716
431,517,-10.23989230847915,-138.4935928923016,-55.45989407363968
443,521,-14.582584236155602,-134.44214385326006,-57.25237871324969
475,543,-26.445637939097182,-124.57067811482364,-66.14387227048927
411,437,-3.0887655563845255,-153.5800932846467,-26.76602287131878
413,420,-3.7717368364268684,-153.5303933033574,-20.965823667687467
531,320,-47.783298544428554,-112.57631265243924,15.004518330741995
445,391,-15.578694898069326,-125.29287881306777,-11.196171830025493
450,436,-17.449354426220136,-123.40464255403265,-27.507734045760593
451,428,-17.803560054295257,-123.63208480163985,-24.602526604036346
523,433,-44.60442791678381,-115.14514621307342,-26.700025631734185
412,401,-3.4584264480923896,-150.18394408378225,-14.519694886605166
495,299,-33.955457827989804,-120.3369058259317,22.30865624691794
516,307,-41.89802062034468,-116.75445287719037,19.58672183488995
545,276,-54.174230728697616,-100.5696344834023,32.18510166319638
429,310,-9.823404757183619,-124.2893170500173,18.094761413267328
454,332,-19.08420523001956,-118.47007570578967,10.35086762680933
487,526,-30.916545904783895,-122.37385107202829,-60.21539656829538
568,533,-64.37391592283217,-87.74854980114469,-66.33969040426298
438,446,-12.649634382392883,-140.4827519299513,-30.398692478884932
425,452,-8.270243164059504,-130.40065514330934,-32.97527269278196
468,527,-23.903806917513638,-124.81326189949311,-60.33615838118341
460,526,-20.910717012969734,-127.26779024740586,-59.732814572061045
524,297,-44.917543516839736,-115.78080874323143,23.315326019209408
451,445,-17.36094819970105,-136.0857377006658,-30.233687493831653
467,298,-23.60484559429836,-123.47796263480609,22.483740716120916
470,286,-24.59454760835703,-125.46667138702787,26.694086957272017
484,237,-30.320057786323723,-113.95988105610672,45.55861587435811
535,286,-49.63257957335917,-108.64405347852914,27.848831503405787
475,260,-26.53180292352423,-122.9220851502721,36.297013128970065
540,315,-51.30130534095043,-110.63406716461441,16.94776252800898
551,311,-56.278271461160465,-102.13929555585082,18.86762305136647
417,507,-5.283365931477009,-141.16864496540097,-51.71379227249352
435,512,-11.659163092014637,-137.99442754109026,-53.74537607707153
448,517,-16.359136252400642,-134.33555324754911,-55.84383164411816
435,449,-11.638818373220687,-138.82854562843073,-31.52420992537838
464,527,-22.34750067954174,-127.30375742864157,-60.08883980413778
457,529,-19.770364767212545,-128.81759666476853,-60.65554190326327
459,526,-20.464242736913715,-129.38078450311468,-59.52445624364497
429,438,-9.26319610236976,-152.00947546474492,-27.165840600036475
440,521,-13.493659345168364,-135.3437721907619,-57.166612484798534
428,519,-9.173071449254456,-139.08290646407573,-56.10820563829841
414,519,-4.220854637403668,-142.4787752716291,-55.789911019401664
421,571,-6.67279233096661,-141.86649761801783,-74.01731912128463
419,551,-5.959833411533264,-142.93230695182416,-66.9051842692818
418,540,-5.605602121223867,-143.3748033072165,-63.02174561037087
416,531,-4.930446531286671,-141.43856651591727,-60.08406970739416
415,525,-4.596363853455327,-139.94246440178017,-58.132224894852826
442,525,-14.222006602967229,-134.64646779080982,-58.65076234897425
445,528,-15.32665520382678,-133.32999639392773,-59.84577668086007
449,532,-16.736843201130917,-133.66095877294538,-61.23324663249617
453,539,-18.11726139669484,-134.74798112597733,-63.60220156305917
468,493,-23.802318126453365,-126.95493438954452,-47.889770552593646
579,452,-68.92918001335852,-85.36956337961715,-35.0934990006547
450,526,-17.20479118469086,-130.42347814114635,-59.42163821520813
453,527,-18.23878515392724,-131.45772875681672,-59.67632981729034
420,459,-6.4181164862984,-135.06848238057967,-35.234827661367135
446,456,-15.632367162394436,-134.87915581047298,-34.18177869256391
422,456,-7.116307416019593,-135.729269996139,-34.13942030561781
462,401,-21.91225822101745,-120.73293686703835,-14.858336406497635
487,412,-31.159718999838194,-118.36296652083752,-18.909415141155268
454,437,-18.9205195520419,-122.81979081767327,-27.891420545585845
521,252,-44.580014561358844,-106.70517110712399,40.69542429824544
511,269,-40.203922801728744,-114.93786100965531,33.676029292888074
500,287,-35.74664353564242,-120.78101463758674,26.651604156290688
461,553,-21.050608041411547,-132.43618673402938,-68.83503968013515
434,289,-11.547597159753938,-127.84174189987812,25.453465527972902
439,260,-13.377299225017213,-126.60114566783818,35.977813490022584
444,230,-15.451037299949364,-117.68374822491069,47.739772930361376
505,366,-38.01486158015819,-114.66350566741164,-2.034805019138618
543,385,-53.21340466659515,-102.62095924653886,-9.03823226650072
443,356,-15.151676196186058,-115.45070427369956,1.633366308576587
525,342,-45.648659507184256,-111.6077446897807,6.8968323794321265
434,379,-11.475959626866835,-130.86521142467143,-6.885850930719828
440,429,-13.134224845850934,-148.2382470476025,-24.201594885839782
561,398,-60.62079847286982,-97.0460949429588,-13.988725579979793
532,394,-48.46247105665339,-109.21350209064576,-12.38554229499719
513,399,-40.963740718979466,-114.64021033802169,-14.191599796267187
483,395,-29.76663942626877,-117.15049168519886,-12.699644259661863
461,388,-21.641940637630267,-118.525586303463,-10.129758059508893
445,380,-15.705082079868426,-121.26260634394089,-7.212827668451782
412,356,-3.5944532085238676,-133.91771063864923,1.266593215989353
560,432,-60.23013111617775,-97.1358669016173,-26.928117652760648
538,340,-50.92003611674558,-106.87913659778565,7.784491516296178
406,447,-1.3862487147766849,-152.67468993778328,-30.218062682293258
445,406,-15.499879929815975,-127.80615422743301,-16.573114121554323
577,378,-68.78269476636106,-80.25307626295432,-6.299503136917963
433,370,-11.294405105912425,-123.23221883851204,-3.5949117816018124
456,439,-19.606572965398076,-123.82785734336733,-28.57852770648807
517,353,-42.58294177637015,-112.85429658582552,2.793857695259417
440,419,-13.160019822610677,-147.31286932261247,-20.77401181741251
577,492,-67.58378565385922,-89.9728663642826,-50.30044033979958
443,351,-15.1615263691534,-115.12198944745694,3.4802003147098937
426,408,-8.27378850337402,-149.93110808013802,-16.929225967886257
535,566,-50.260772918281994,-101.96671403293931,-77.31685294095814
536,590,-51.46675656595621,-93.22229173054984,-87.62261459478945
578,442,-68.61554768389126,-84.76362942706749,-31.22983042233377
553,544,-57.503414791265364,-97.72251746540564,-69.48957219191642
562,340,-61.54292377068316,-92.24985053463752,8.23816067025442
468,620,-23.498022727311078,-133.37634387116128,-92.53242566971089
404,452,-0.7053598645139607,-151.63645529771287,-31.976357747707183
459,419,-20.718219496520025,-123.20366706799052,-21.353651411587546
557,368,-59.230075767756496,-95.84045837269935,-2.555129951256279
490,357,-32.1817155812964,-119.56533042570356,1.1866811268492565
476,358,-27.126936764808743,-118.53203912534195,0.8407985460942271
462,533,-21.54737470974683,-129.17806883834896,-62.05230570710724
559,466,-59.50947931501919,-100.20487463934148,-39.694048541114256
437,648,-12.34475871052159,-138.7176539055596,-101.50113766868827
490,625,-32.37371602103947,-116.50404653859584,-97.13690451448363
512,610,-41.39539459647891,-104.38974980247542,-93.53414547124949
464,357,-22.76829435748256,-117.86894818239853,1.2191907937778943
453,354,-18.792235243482207,-116.47308287487647,2.347299923321996
447,352,-16.619692621467653,-115.5518119610258,3.1024043983359224
549,339,-55.49168970778135,-102.45099214336926,8.29870402084349
455,347,-19.44453252528942,-118.61097917958125,4.861267265847205
468,346,-24.097106441223993,-120.73414865018208,5.169932815990711
480,346,-28.428608782774894,-121.4211209275586,5.1515015125384735
492,348,-32.82854996532608,-120.86140559304215,4.438395714868932
501,350,-36.203126506174115,-119.46871664586274,3.743756270569804
572,338,-66.43885543670935,-83.44036284950744,9.29163046466541
499,356,-35.49065952215132,-119.21365504083951,1.5586303680108795
454,481,-18.66854487793176,-129.51566098377555,-43.399785518497985
438,442,-12.56247980113796,-143.77392344574594,-28.86526283828341
421,474,-6.740480157001746,-137.24124814005302,-40.4117236381237
513,587,-41.385259845504926,-109.28738917625265,-84.20557941265804
492,604,-32.85583446606711,-120.4358345442023,-88.82642345942068
437,631,-12.243881694270147,-142.6299741396964,-94.8515759323525
553,566,-58.462843589002475,-88.72411920416732,-78.99181829880246
447,349,-16.58762368602903,-116.53091991138194,4.181466758924923
423,381,-7.39971105791824,-140.11509189227826,-7.622592014694482
466,638,-22.896388201546568,-131.00547282685739,-99.34738048991643
576,479,-67.0275339129953,-91.3643407619461,-45.196174943018676
430,525,-9.941653355244474,-135.93288284041273,-58.52480789058528
432,529,-10.5993782472172,-138.14776471163373,-59.71600591225162
435,536,-11.6039881333855,-140.25655912555402,-61.95747065765965
438,546,-12.642537569531981,-140.7507450521075,-65.40730597172346
444,563,-14.840809827304739,-137.58511808610865,-71.75450319538017
453,524,-18.206186034528923,-132.34034901375736,-58.52049523410075
458,523,-20.07592476633389,-130.12779995225333,-58.37798284584335
463,520,-21.90216284057205,-129.25727919252085,-57.38737172950128
480,508,-28.249617047619356,-124.63172596537322,-53.48694047921381
537,471,-50.3620317248818,-108.80848529877221,-41.06770648947404
423,367,-7.484217368828879,-134.84273016440187,-2.6492782486355004
430,339,-10.399061263735268,-114.05394138634449,7.930798845250772
440,342,-14.04930280689751,-115.41043062160202,6.78420719987165
450,522,-17.123082834252568,-132.76846455134643,-57.7673489489013
543,515,-52.90591113455953,-105.70658918230788,-57.738076416273486
417,337,-5.495850663694773,-123.23276452808716,8.364575358717842
453,581,-18.116400181430823,-134.77129850545367,-78.48314409066975
412,371,-3.547143488536156,-139.57506031824886,-4.111071851726187
435,407,-11.503650331755342,-144.37033312416958,-16.672614019388288
426,589,-8.398718688500304,-143.03605002460444,-80.14026672341996
491,550,-32.513392173339554,-120.09024731848376,-69.19094996146595
469,454,-24.418213041556452,-121.62931209067517,-34.11492216410382
475,568,-26.422445933208007,-125.01441031064496,-75.12404184168024
502,452,-36.62345319309062,-118.69080989044585,-33.52609438739904
483,471,-29.591745833847348,-120.17419863287228,-40.38258291119035
517,482,-42.519499649245304,-113.63239721369996,-44.83701234193863
433,611,-10.820979567837067,-143.81867696510255,-87.68611995382847
446,417,-15.921501777453043,-125.85957927108018,-20.568640689269508
506,565,-38.41723722309781,-114.2032980727671,-75.40042972007713
485,584,-30.198868650684705,-122.23309542058803,-81.28939606609593
503,529,-37.29818473884843,-114.38369511344001,-62.10901733158083
557,496,-58.53985193042976,-102.14907582588137,-50.89667487424848
524,533,-45.4078913147466,-110.10632395938171,-64.02596866632996
569,514,-64.03036996942078,-93.9527551335841,-58.42418537545548
495,495,-34.189874798259034,-116.7960411036862,-49.39168510719655
434,393,-11.358746288289522,-135.81221256786125,-11.855807482663852
434,436,-11.008205989891746,-150.60680231298716,-26.53147128348389
445,441,-15.101809479846139,-140.49994447141967,-28.646076800143025
427,423,-8.570436855220976,-152.43726575664283,-22.019037467143256
442,325,-14.7233281285963,-117.51829821784395,12.950427434354175
466,316,-23.43508349103677,-119.29314730976364,16.16322344447974
487,315,-31.101843599611726,-119.3175604022473,16.527195343264296
505,319,-37.78442360144262,-117.81276662965695,15.135333183262384
517,328,-42.37705030503572,-115.37950011193107,11.935466060406489
529,358,-47.60924372886474,-106.28450552201127,1.0669766828018439
577,407,-68.95765135776759,-78.83466903960209,-17.700195647478466
517,378,-42.7512006348486,-110.79064693596615,-6.437829178804076
502,381,-36.95267409063862,-114.05920915199636,-7.559039909142511
481,380,-29.08868435960854,-116.17010604453264,-7.196857860799968
461,376,-21.711211731664516,-116.89604225894323,-5.731835221448026
447,370,-16.548854353240323,-117.71460005056451,-3.5391578109219948
436,364,-12.476993304556519,-119.43111533286628,-1.3661538099464652
578,415,-69.25528766829042,-79.60627017298066,-20.830586486508807
445,447,-15.167974316048516,-138.39006027292078,-30.840227016304652
423,394,-7.3216072480138275,-144.9880005981949,-12.148703268072587
422,435,-6.848732944871398,-153.18210112697835,-26.097508097431714
414,445,-4.1184743337454135,-152.9725628650615,-29.521721107585314
422,439,-6.838620043860874,-153.84172591413454,-27.43860714585548
441,453,-13.799405756998258,-137.03153116283698,-33.01615444819389
411,446,-3.0854923726926655,-154.00708710052925,-29.81906742490329
410,451,-2.757231166274955,-152.18442024513735,-31.608348791293736
437,351,-12.964653955675523,-114.67621413283803,3.4906071080549594
429,355,-9.937147771104847,-118.66110274562993,1.9351993596144634
424,357,-8.016973794153106,-124.17380508976044,1.098363781528743
507,352,-38.45737590620983,-118.60964062896585,3.033149161741921
516,343,-42.02865967839716,-115.13838743744293,6.424214723335027
